date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:34	361527/361527	---MCZ	200	added ('OK')	application/json	etag:%224855-1749489812;gz%22	https://olami.com.ng/wp-json/	C:/My%20Web%20Sites/website/olami.com.ng/wp-json/index.html	(from https://olami.com.ng/)
18:23:34	4211/4211	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Apr%202024%2023:35:34%20GMT	https://olami.com.ng/wp-content/uploads/2020/02/cropped-Asset-62x-192x192.png	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2020/02/cropped-Asset-62x-192x192.png	(from https://olami.com.ng/)
18:23:35	2314/2314	---M-Z	200	added ('OK')	text/xml	etag:%224857-1749489814;gz%22	https://olami.com.ng/wp-json/oembed/1.0/embed?url=https%3A%2F%2Folami.com.ng%2F&format=xml	C:/My%20Web%20Sites/website/olami.com.ng/wp-json/oembed/1.0/embed9a76	(from https://olami.com.ng/)
18:23:37	3893/3893	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Apr%202024%2023:35:34%20GMT	https://olami.com.ng/wp-content/uploads/2020/02/cropped-Asset-62x-180x180.png	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2020/02/cropped-Asset-62x-180x180.png	(from https://olami.com.ng/)
18:23:39	992/992	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2016:35:11%20GMT	https://olami.com.ng/wp-content/uploads/2020/02/cropped-Asset-52x-e1719419711863.png	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2020/02/cropped-Asset-52x-e1719419711863.png	(from https://olami.com.ng/)
18:23:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Jun%202025%2017:23:44%20GMT	https://olami.com.ng/%22	C:/My%20Web%20Sites/website/olami.com.ng/_.a.delayed	(from https://olami.com.ng/)
18:23:48	12257/12257	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Apr%202025%2017:49:07%20GMT	https://olami.com.ng/wp-content/uploads/2025/04/photo_2025-04-21_21-35-55.jpg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2025/04/photo_2025-04-21_21-35-55.jpg	(from https://olami.com.ng/)
18:23:48	92731/92731	---M-Z	200	added ('OK')	text/html	etag:%224704-1749194015;gz%22	https://olami.com.ng/about-me/	C:/My%20Web%20Sites/website/olami.com.ng/about-me/index.html	(from https://olami.com.ng/)
18:23:49	116022/116022	---MCZ	200	added ('OK')	text/html	etag:%224821-1749393754;gz%22	https://olami.com.ng/portfolios/	C:/My%20Web%20Sites/website/olami.com.ng/portfolios/index.html	(from https://olami.com.ng/)
18:23:49	129051/129051	---MCZ	200	added ('OK')	text/html	etag:%224819-1749374215;gz%22	https://olami.com.ng/portfolios/graphic/	C:/My%20Web%20Sites/website/olami.com.ng/portfolios/graphic/index.html	(from https://olami.com.ng/)
18:23:50	14049/14049	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2012:11:15%20GMT	https://olami.com.ng/wp-content/uploads/2019/08/photo_2024-12-10_10-08-29.jpg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2019/08/photo_2024-12-10_10-08-29.jpg	(from https://olami.com.ng/)
18:23:50	121349/121349	---MCZ	200	added ('OK')	text/html	etag:%224708-1749195719;gz%22	https://olami.com.ng/web-services/	C:/My%20Web%20Sites/website/olami.com.ng/web-services/index.html	(from https://olami.com.ng/)
18:23:51	111257/111257	---MCZ	200	added ('OK')	text/html	etag:%224765-1749270646;gz%22	https://olami.com.ng/services/	C:/My%20Web%20Sites/website/olami.com.ng/services/index.html	(from https://olami.com.ng/)
18:23:51	119371/119371	---MCZ	200	added ('OK')	text/html	etag:%224842-1749439947;gz%22	https://olami.com.ng/portfolios/data/	C:/My%20Web%20Sites/website/olami.com.ng/portfolios/data/index.html	(from https://olami.com.ng/)
18:23:52	90548/90548	---M-Z	200	added ('OK')	text/html	etag:%224729-1749213996;gz%22	https://olami.com.ng/contact-me/	C:/My%20Web%20Sites/website/olami.com.ng/contact-me/index.html	(from https://olami.com.ng/)
18:23:52	106585/106585	---M-Z	200	added ('OK')	text/html	etag:%224796-1749291345;gz%22	https://olami.com.ng/portfolio/portfolio6/	C:/My%20Web%20Sites/website/olami.com.ng/portfolio/portfolio6/index.html	(from https://olami.com.ng/)
18:23:54	95076/95076	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2013:02:00%20GMT	https://olami.com.ng/wp-content/uploads/2019/08/Asset-3@4x-100-scaled.jpg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2019/08/Asset-3@4x-100-scaled.jpg	(from https://olami.com.ng/)
18:23:54	101448/101448	---MCZ	200	added ('OK')	text/html	etag:%224806-1749324737;gz%22	https://olami.com.ng/portfolio/portfolio4/	C:/My%20Web%20Sites/website/olami.com.ng/portfolio/portfolio4/index.html	(from https://olami.com.ng/)
18:23:56	101980/101980	---MCZ	200	added ('OK')	text/html	etag:%224767-1749272451;gz%22	https://olami.com.ng/portfolio/portfolio5/	C:/My%20Web%20Sites/website/olami.com.ng/portfolio/portfolio5/index.html	(from https://olami.com.ng/)
18:23:56	44772/44772	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Feb%202025%2011:35:39%20GMT	https://olami.com.ng/wp-content/uploads/2019/08/photo_2025-01-13_21-25-07.jpg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2019/08/photo_2025-01-13_21-25-07.jpg	(from https://olami.com.ng/)
18:23:56	101724/101724	---MCZ	200	added ('OK')	text/html	etag:%224707-1749195573;gz%22	https://olami.com.ng/portfolio/portfolio3/	C:/My%20Web%20Sites/website/olami.com.ng/portfolio/portfolio3/index.html	(from https://olami.com.ng/)
18:23:56	117102/117102	---M--	200	added ('OK')	image/png	date:Mon,%2012%20May%202025%2014:04:37%20GMT	https://olami.com.ng/wp-content/uploads/2019/08/23-e1747058677981.png	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2019/08/23-e1747058677981.png	(from https://olami.com.ng/)
18:23:57	934/934	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202024%2017:37:08%20GMT	https://olami.com.ng/wp-content/uploads/2020/02/cropped-Asset-62x-e1719423428963.png	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2020/02/cropped-Asset-62x-e1719423428963.png	(from https://olami.com.ng/)
18:23:58	101890/101890	---MCZ	200	added ('OK')	text/html	etag:%224763-1749264174;gz%22	https://olami.com.ng/portfolio/portfolio1/	C:/My%20Web%20Sites/website/olami.com.ng/portfolio/portfolio1/index.html	(from https://olami.com.ng/)
18:23:58	101591/101591	---MCZ	200	added ('OK')	text/html	etag:%224816-1749342814;gz%22	https://olami.com.ng/portfolio/portfolio2/	C:/My%20Web%20Sites/website/olami.com.ng/portfolio/portfolio2/index.html	(from https://olami.com.ng/)
18:23:59	102989/102989	---M-Z	200	added ('OK')	text/html	etag:%224723-1749207697;gz%22	https://olami.com.ng/the-hidden-cost-of-not-having-a-website-in-nigeria-dont-miss-out-on-opportunities/	C:/My%20Web%20Sites/website/olami.com.ng/the-hidden-cost-of-not-having-a-website-in-nigeria-dont-miss-out-on-opportunities/index.html	(from https://olami.com.ng/)
18:23:59	16/16	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Jun%202025%2017:23:59%20GMT	https://olami.com.ng/wp-content/plugins/litespeed-cache/guest.vary.php	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/litespeed-cache/guest.vary.html	(from https://olami.com.ng/)
18:24:00	100301/100301	---M-Z	200	added ('OK')	text/html	etag:%224733-1749226458;gz%22	https://olami.com.ng/2025/04/	C:/My%20Web%20Sites/website/olami.com.ng/2025/04/index.html	(from https://olami.com.ng/)
18:24:01	101332/101332	---M-Z	200	added ('OK')	text/html	etag:%224688-1749185745;gz%22	https://olami.com.ng/customer-acquisition-retention-strategies/	C:/My%20Web%20Sites/website/olami.com.ng/customer-acquisition-retention-strategies/index.html	(from https://olami.com.ng/)
18:24:01	211164/211164	---M--	200	added ('OK')	image/png	date:Mon,%2012%20May%202025%2014:10:28%20GMT	https://olami.com.ng/wp-content/uploads/2019/08/Screenshot-20-e1747059028232.png	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2019/08/Screenshot-20-e1747059028232.png	(from https://olami.com.ng/)
18:24:02	106553/106553	---MCZ	200	added ('OK')	text/html	etag:%224858-1749489842;gz%22	https://olami.com.ng/top-free-tools-nigerian-entrepreneurs-2025/	C:/My%20Web%20Sites/website/olami.com.ng/top-free-tools-nigerian-entrepreneurs-2025/index.html	(from https://olami.com.ng/)
18:24:02	25988/25988	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Mar%202024%2012:59:30%20GMT	https://olami.com.ng/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.eot	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/themes/jupiterx/lib/assets/fonts/jupiterx.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:03	105779/105779	---MCZ	200	added ('OK')	text/html	etag:%224859-1749489843;gz%22	https://olami.com.ng/logo-design-vs-branding-nigeria/	C:/My%20Web%20Sites/website/olami.com.ng/logo-design-vs-branding-nigeria/index.html	(from https://olami.com.ng/)
18:24:03	106008/106008	---MCZ	200	added ('OK')	text/html	etag:%224860-1749489844;gz%22	https://olami.com.ng/do-i-need-website-redesign-nigeria/	C:/My%20Web%20Sites/website/olami.com.ng/do-i-need-website-redesign-nigeria/index.html	(from https://olami.com.ng/)
18:24:03	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Jun%202025%2003:39:32%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:04	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Jun%202025%2003:39:32%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:04	106923/106923	---MCZ	200	added ('OK')	text/html	etag:%224861-1749489845;gz%22	https://olami.com.ng/why-nigerian-businesses-need-website-2025/	C:/My%20Web%20Sites/website/olami.com.ng/why-nigerian-businesses-need-website-2025/index.html	(from https://olami.com.ng/)
18:24:04	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Jun%202025%2003:39:32%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:04	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2005%20Jun%202025%2003:39:32%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:05	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Jun%202025%2003:39:32%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:05	718/718	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20May%202025%2014:38:08%20GMT	https://olami.com.ng/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/video-mejs/svg/jumpforward.svg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/video-mejs/svg/jumpforward.svg	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:05	965/965	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2013%20May%202025%2014:38:08%20GMT	https://olami.com.ng/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/video-mejs/svg/skipback.svg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/video-mejs/svg/skipback.svg	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:06	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Jun%202025%2003:39:32%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:06	70857/70857	---M--	200	added ('OK')	image/png	date:Tue,%2013%20May%202025%2014:38:08%20GMT	https://olami.com.ng/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/img/iti-tel-input/flags.png	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/img/iti-tel-input/flags.png	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:07	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2021:41:04%20GMT	https://olami.com.ng/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/website/olami.com.ng/wp-includes/fonts/dashicons7d4b.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:07	56392/56392	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2017%20Jul%202020%2021:41:04%20GMT	https://olami.com.ng/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/website/olami.com.ng/wp-includes/fonts/dashicons7d4b.ttf	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:07	20206/20206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20May%202025%2014:24:42%20GMT	https://olami.com.ng/wp-content/uploads/2019/08/home-bg-02-1-e1747059882769.jpg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/2019/08/home-bg-02-1-e1747059882769.jpg	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:08	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:08	174369/174369	---M--	200	added ('OK')	image/png	date:Tue,%2013%20May%202025%2014:38:08%20GMT	https://olami.com.ng/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/img/iti-tel-input/flags@2x.png	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/img/iti-tel-input/flags@2x.png	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:08	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:09	81612/81612	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:09	97804/97804	---M--	200	added ('OK')	font/woff	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:10	151368/151368	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:10	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:11	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:11	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:11	13276/13276	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:12	16276/16276	---M--	200	added ('OK')	font/woff	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:12	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:14	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:15	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:16	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:17	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:17	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Jun%202025%2003:39:33%20GMT	https://olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
18:24:17	5720/5720	---M--	200	added ('OK')	font/woff2	date:Mon,%2017%20Mar%202025%2015:21:12%20GMT	https://olami.com.ng/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tmmpkzsq.woff2	C:/My%20Web%20Sites/website/olami.com.ng/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxiayp8kv8jhgfvrjjlme0tmmpkzsq.woff2	(from https://olami.com.ng/wp-content/litespeed/css/61d2161d5c609e75d43bac5ba12b2282.css?ver=bcbaf)
